Année;Livraison;Date;Numéro;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Identifiant auteur;Identifiant ouvrage;Posture;Affichage identitaire;Traducteur;Identifiant traducteur;Para-auteur;Identifiant para-auteur;Nb de feuilles;Fraction;Nombre de pages;Volumes;Calcul;Format;Tirage 1;Illustration 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustration 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustration 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Tirage 4;Type de papier 4;Tirage 5;Type de papier 5;Tirage 6;Type de papier 6;Tirage 7;Type de papier 7;Tirage 8;Type de papier 8;Tirage 9;Type de papier 9;Edition;Lieu d'édition;Impression;Lieu d'impression;Librairie 1;Lieu de vente 1;Librairie 2;Lieu de vente 2;Librairie 3;Lieu de vente 3;Librairie 4;Lieu de vente 4;Librairie 5;Lieu de vente 5;Librairie 6;Lieu de vente 6;Librairie 7;Lieu de vente 7;Librairie 8;Lieu de vente 8;Librairie 9;Lieu de vente 9;Commentaires des bibliographes contenus dans la notice;Notes (e-BdF);;;;;;;;;;;;;;;
1824;41;1824/10/09;5075;218;BELLES-LETTRES;Romans et Contes;Français;La Fille de l’émigré, épisode de 1815.;Mme Jenny L***, auteur des Séductions;http://ark.bnf.fr/ark:/12148/cb10661222j;http://ark.bnf.fr/ark:/12148/cb30778760r;Anonyme féminin;"Métiers du livre;Épouse";;;;;26;;624;3;24;in-12;;;;;7,5;;;;;;;;;;;;;;;;;;;;;;;;;Tastu;Paris;Mongie aîné;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5076;218;BELLES-LETTRES;Romans et Contes;Français;Bathilde, ou le revenant;Mme de Courval;http://ark.bnf.fr/ark:/12148/cb15032264r;http://ark.bnf.fr/ark:/12148/cb30281676h;Nom féminin;Épouse;;;;;42;2/3;1024;4;24;in-12;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;Boucher;Paris;Lecointe et Durey ;Paris;Pigoreau;Paris;Hautcoeur;Paris;Castel de Courval;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5077;221;BELLES-LETTRES;Romans et Contes;Français;Romans et Nouvelles de David Bertolotti, traduits de l'italien.;David Bertolotti;http://ark.bnf.fr/ark:/12148/cb14411155d;http://ark.bnf.fr/ark:/12148/cb30097186r;;;;;;;12;1/2;300;;24;in-12;;1 planche;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Moreau;Paris;Fayolle;Paris;Ponthieu;Paris;Mongie aîné;Paris;Baudry;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5078;220;BELLES-LETTRES;Romans et Contes;Français;Le lai du dernier ménestrel, roman poétique, par sir Walter Scott, traduit de l'anglais par M. A. P., traducteur des œuvres de lord Byron, précédé d'une notice historique sur sir Walter Scott, par le traducteur;sir Walter Scott;http://ark.bnf.fr/ark:/12148/cb11924221r;http://ark.bnf.fr/ark:/12148/cb31339928p;Anonyme;Noblesse;M. A. P.;http://ark.bnf.fr/ark:/12148/cb12127349w;;;11;2/3;280;;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cosson;Paris;Gosselin;Paris;Ladvocat;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5079;223;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Le Livre unique, ou nouveau choix d'anecdotes tirées de l'histoire sainte et profane, ancienne et moderne, classées par ordre d'après les nombres depuis 1 jusqu'à 100.;C. Mazeret;http://ark.bnf.fr/ark:/12148/cb10506541f;http://ark.bnf.fr/ark:/12148/cb309169529;;;;;;;130;1/2;3132;2;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lebel;Paris;Ferra jeune;Paris;Aimé André;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5080;223;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;"Les Hermites en liberté, par E. Jouy et A. Jay, pour faire suite aux Hermites en prison, et aux Observations sur les mœurs et les usages français au commencement du XIXe siècle par E Jouy ; ornés de deux gravures et de dix-huit vignettes. Troisième édition";"A. Jay; E. Jouy";"http://ark.bnf.fr/ark:/12148/cb11908683z;http://ark.bnf.fr/ark:/12148/cb12055478q";http://ark.bnf.fr/ark:/12148/cb30665240n;Collectif;;;;;;36;1/2;876;3;24;in-12;;"2 gravures;18 vignettes";20;;12;;;;;;;;;;;;;;;;;;;;;;;;;Fain;Paris;Ladvocat;Paris;;;;;;;;;;;;;;;;;"""Ces trois volumes contiennent les 43 lettres.""";;;;;;;;;;;;;;;;
1824;41;1824/10/09;5081;213;BELLES-LETTRES;Théâtre;Français;"Les Maris anglais, ou la conversation criminelle, comédie-vaudeville en un acte ; représentée sur le théâtre du Vaudeville, le 3 août 1824.";"Théaulon;Gustave";"http://ark.bnf.fr/ark:/12148/cb11926319z;http://ark.bnf.fr/ark:/12148/cb106851052";http://ark.bnf.fr/ark:/12148/cb31449866b;"Collectif;Pseudonyme masculin";;;;;;2;1/2;40;;16;in-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Carpentier-Méricourt;Paris;Mme Huet;Paris;Barba;Paris;Delavigne;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5082;202;BELLES-LETTRES;Poétique et Poésie;Français;Poésies diverses. Par M. B. Granet, ex-chef d'institution, auteur d'une traduction en vers des odes d'Horace;M. B. Granet, ex-chef d'institution;http://ark:/12148/cb10199990n;http://ark.bnf.fr/ark:/12148/cb305338928;;"Enseignement;Métiers du livre";;;;;1;1/4;20;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;David;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5084;207;BELLES-LETTRES;Poétique et Poésie;Français;Louis XVIII, ode par Edouard d'Anglemont;Edouard d’Anglemont;http://ark.bnf.fr/ark:/12148/cb13190262q;http://ark.bnf.fr/ark:/12148/cb30021084w;;;;;;;;1/2;8;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lebègue;Paris;Audin;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5085;207;BELLES-LETTRES;Poétique et Poésie;Français;Le Roi n’est plus ! Français, vive le Roi !!! Romance à la mémoire du roi;L. Desargus;http://ark:/12148/cb10236301r;http://ark.bnf.fr/ark:/12148/cb30327603p;;;;;;;;1/8;2;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hardy;Paris;;;;;;;;;;;;;;;;;;;"""Signé : L. Desargus.""";;;;;;;;;;;;;;;;
1824;41;1824/10/09;5090;208;BELLES-LETTRES;Poétique et Poésie;Français;Entrée de S. M. Charles X dans sa bonne ville de Paris;P. Ledoux;http://ark.bnf.fr/ark:/12148/cb10245150c;http://ark.bnf.fr/ark:/12148/cb307703434;;;;;;;;1/4;4;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mme veuve Porthmann;Paris;;;;;;;;;;;;;;;;;;;"""Signé : P. Ledoux.""";;;;;;;;;;;;;;;;
1824;41;1824/10/09;5092;207;BELLES-LETTRES;Poétique et Poésie;Français;Aux mânes de Louis-le-Désiré, dithyrambe;J. Lamé Fleury, garde du corps du Roi, compagnie de Noailles;http://ark.bnf.fr/ark:/12148/cb10697445t;http://ark.bnf.fr/ark:/12148/cb30728149j;;;;;;;;1/2;8;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Dentu ;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5096;205;BELLES-LETTRES;Poétique et Poésie;Français;Recueil de chansons, autorisées, de F. Letellier;;"[D., Emile];http://ark.bnf.fr/ark:/12148/cb16607607s";http://ark.bnf.fr/ark:/12148/cb32378942z;Compilation;;;;F. Letellier;http://ark.bnf.fr/ark:/12148/cb109118351;;1/3;12;;36;in-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Egron;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5098;195;BELLES-LETTRES;Langues;Français;Grammaire universelle, classique et polémique;Ch. Ant. Lefrançois de Hautevesne;http://ark.bnf.fr/ark:/12148/cb106928342;;;;;;;;34;1/2;552;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cosson;Paris;Bossange père;Paris;Rey et Gravier;Paris;Treuttel et Würtz;Paris;;;;;;;;;;;;;"""Voyez n. 2528.""";;;;;;;;;;;;;;;;
1824;41;1824/10/09;5104;228;BELLES-LETTRES;Epistolaires;Français;Monsieur et respectable ami;Touet;http://ark.bnf.fr/ark:/12148/cb10175513q;;;;;;;;4;1/2;36;;8;in-4°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Carpentier-Méricourt;Paris;;;;;;;;;;;;;;;;;;;"""Signé : Touet.""";;;;;;;;;;;;;;;;
1824;41;1824/10/09;5108;207;BELLES-LETTRES;Poétique et Poésie;Français;Ode sur la mort de Louis XVIII;J. B. Vidaillet, élève en médecine de la faculté de Paris;http://ark.bnf.fr/ark:/12148/cb144131040;http://ark.bnf.fr/ark:/12148/cb31572514c;;"Enseignement;Profession médicale";;;;;;3/4;12;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pillet aîné;Paris;Pillet aînté;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5109;218;BELLES-LETTRES;Romans et Contes;Français;La Mère frivole. Par Mme Zoé de Jouye Desroches. Deuxième édition;Mme Zoé de Jouye Desroches;http://ark.bnf.fr/ark:/12148/cb106606332;http://ark.bnf.fr/ark:/12148/cb306653193;Nom féminin;Épouse;;;;;45;5/6;1100;4;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Carpentier-Méricourt;Paris;Lecointe et Durey;Paris;Hautecœur;Paris;Corbet aîné;Paris;Pigoreau;Paris;Mme Lévi;Paris;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5126;203;BELLES-LETTRES;Poétique et Poésie;Français;Adieux à l’Aveyron;;http://ark.bnf.fr/ark:/12148/cb11606305b;http://ark.bnf.fr/ark:/12148/cb332343952;Anonyme;;;;;;;1/8;2;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fain;Paris;;;;;;;;;;;;;;;;;;;"""En vers. """;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5128;"226;221";BELLES-LETTRES;"Romans et Contes;Polygraphes";Français;Contes moraux, par Marmontel, de l'académie française, accompagnés d'une notice sur la vie et les ouvrages de l'auteur. Par M. Saint-Surin. Tome premier;Marmontel, de l'académie française;http://ark.bnf.fr/ark:/12148/cb119146540;;;"Sociétés savantes;Contexte géographique";;;Saint-Surin;;31;3/4;508;;16;in-8°;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;Tilliard;Paris;Verdière;Paris;;;;;;;;;;;;;;;;;"""Le faux-titre porte : Œuvres choisies de Marmontel I (voyez n. 3854). C'est la seconde livraison. """;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5131;227;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de J. J. Rousseau, avec des éclaircissemens et des notes historiques. Par P. R. Auguis. - Contrat social;J. J. Rousseau;http://ark.bnf.fr/ark:/12148/cb119228818;http://ark.bnf.fr/ark:/12148/cb312571167;;;;;P. R. Auguis;http://ark.bnf.fr/ark:/12148/cb124785168;33;1/4;532;;16;in-8°;;;;grand papier vélin d'Annonay, dit cavalier;6;;;;;;;;;;;;;;;;;;;;;;;;;Jules Didot aîné;Paris;Dalibon;Paris;;;;;;;;;;;;;;;;;"""Dans l'ordre de publication, c'est le quatrième volume de l'édition, qui en aura 25. (V. n. 1761.)
Le faux-titre porte : Œuvres complètes de J. J. Rousseau. Tome VII ; mais on lit au dos de la couverture imprimée : Œuvres complètes de J. J. Rousseau. Tome VI. """;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5132;199;BELLES-LETTRES;Poétique et Poésie;Français;Etudes grecques sur Virgile, ou recueil de tous les passages des poètes grecs, imités dans les Bucoliques, les Géorgiques et l'Enéide, avec le texte latin en regard et des rapprochemens littéraires. Par F. G. Eichoff, répétiteur à l'institution Massin. (Prospectus.);;;;Anonyme;;;;;;;1/4;4;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Auguste Delalain;Paris;Auguste Delalain;Paris;;;;;;;;;;;;;;;;;"""L'ouvrage aura 3 volumes in-8°, chacun de 500 pages ; chaque volume formera une livraison. La première contiendra les six premiers chants de l'Eneide et sera mise en vente à la rentrée des colléges royaux.""";;;;;;;;;;;;;;;;
1824;41;1824/10/09;5136;210;BELLES-LETTRES;Poétique et Poésie;Portugais;Cantigas offerecidas aos moleques;;;http://ark.bnf.fr/ark:/12148/cb33278461t;Anonyme;;;;;;;1/2;8;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Boucher;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5138;210;BELLES-LETTRES;Poétique et Poésie;Anglais;Beauties of classical english poetry;;;http://ark.bnf.fr/ark:/12148/cb301265552;Compilation;;;;"Boniface;Stone";"http://ark.bnf.fr/ark:/12148/cb121709596;http://ark.bnf.fr/ark:/12148/cb106236887";7;;252;;36;in-18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Smith;Paris;Baudry;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;41;1824/10/09;5140;195;BELLES-LETTRES;Langues;Français;Cours de thèmes grecs;Louis Vaucher, docteur ès-lettres;http://ark.bnf.fr/ark:/12148/cb10337087w;;;"Université;Métiers du livre";;;;http://ark.bnf.fr/ark:/12148/cb31548319c;20;3/4;332;2;16;in-8°;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;Paschoud;Genève;Paschoud;"Genève;Paris";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5142;226;BELLES-LETTRES;Polygraphes;Français;"Œuvres de Rabelais, édition variorum ; augmentée de pièces inédites, des Songes drolatiques de Pantagruel, ouvrage posthume, avec l'explication en regard, des remarques de Leduchat, de Bernier, de Lemotteux, de l'abbé de Marsy, de Voltaire, de Ginguené, etc., et d'un nouveau commentaire historique et philologique, par Esmangart et Eloi Johanneau. Tome V. (1823), Gravures. Cinquième et dernière livraison. - Songes drolatiques. Quatrième livraison.";Rabelais;http://ark.bnf.fr/ark:/12148/cb11920939s;http://ark.bnf.fr/ark:/12148/cb45916704p;Collectif;;;;"Leduchat;Bernier;Lemotteux;l'abbé de Marsy; Voltaire;Gingué;Esmangart;Eloi Johanneau";"[Leduchat];http://ark.bnf.fr/ark:/12148/cb12061474k;[Lemotteux];http://ark.bnf.fr/ark:/12148/cb12000750x;http://ark.bnf.fr/ark:/12148/cb11928669t;http://ark.bnf.fr/ark:/12148/cb11904985h;http://ark.bnf.fr/ark:/12148/cb12002547z;http://ark.bnf.fr/ark:/12148/cb12216166n";32;1/2;520;;16;"in-4°;in-8";;"Gravures;2 planches (5e livraison);20 vignettes (4e livraison)";20;;;;;;;;;;;;;;;;;;;;;;;;;;;J. Didot aîné;Paris;Dalibon;Paris;;;;;;;;;;;;;;;;;"""Ces objets forment la cinquième livraison de l'édition. Voyez n. 1505.""";;;;;;;;;;;;;;;;
1824;42;1824/10/15;5147;226;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Pigault-Lebrun. Tome XVII;Pigault-Lebrun;http://ark.bnf.fr/ark:/12148/cb11919780n;http://ark.bnf.fr/ark:/12148/cb31110777d;;;;;;;41;3/4;668;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F. Didot;Paris;Barba;Paris;;;;;;;;;;;;;;;;;"""Ce volume contient l'Egoïsme et le Beau-père et le Gendre. Il est le XVIIe dans l'ordre de publication et forme la neuvième livraison.""";;;;;;;;;;;;;;;;
1824;42;1824/10/15;5151;195;BELLES-LETTRES;Introduction;Français;"Répertoire de la littérature ancienne et moderne, contenant, 1° le Lycée de Laharpe, les Elémens de littérature de Marmontel, un choix d'articles littéraires de Rollin, Voltaire, Batteux, etc. ; 2° des notices biographiques sur les principaux auteurs anciens et modernes, avec des jugemens par nos meilleurs critiques, etc ; 3° des morceaux choisis avec des notes. Tomes III, IV et V. (BA-BR.)";"Laharpe;Marmontel;Rollin;Voltaire;Batteux;etc.";"http://ark.bnf.fr/ark:/12148/cb119102865;http://ark.bnf.fr/ark:/12148/cb119146538;http://ark.bnf.fr/ark:/12148/cb12731899m;http://ark.bnf.fr/ark:/12148/cb11928669t;http://ark.bnf.fr/ark:/12148/cb118905556";;"Compilation;Pseudonyme";;;;;;90;;1440;3;16;in-8°;;;;;19,5;;;;;;;;;;;;;;;;;;;;;;;;;Pochard;Paris;Castel de Courval;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5153;227;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Voltaire. (Tomes 25 et 29);Voltaire;http://ark.bnf.fr/ark:/12148/cb11928669t;http://ark.bnf.fr/ark:/12148/cb316024035;Pseudonyme;;;;;;75;;1200;2;16;in-8°;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;Gaultier-Laguionie;Paris;P. Dupont;Paris;;;;;;;;;;;;;;;;;"""Le tome 25 contient l'Histoire du parlement ; le tome 29 est le second de Politique et Législation. Ces deux volumes forment la XXIIe livraison.""";;;;;;;;;;;;;;;;
1824;42;1824/10/15;5154;227;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Voltaire. Tome XIII.;Voltaire;http://ark.bnf.fr/ark:/12148/cb11928669t;http://ark.bnf.fr/ark:/12148/cb31602392b;Pseudonyme;;;;;;36;3/4;588;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Moreau;Paris;J. Esnaux;Paris;;;;;;;;;;;;;;;;;"""Ce tome est le second et dernier des Mélanges historiques. Dans l'ordre de publication, c'est le 65e de l'édition, qui est aujourd'hui terminée en 65 volumes in-8°.
Dans le nombre de 65, j'ai compté pour trois les volumes XLV, XLV bis et XLV ter. C'est à la fin du tome 51 qu'on doit trouver la tragédie de Sémiramis.""";;;;;;;;;;;;;;;;
1824;42;1824/10/15;5156;218;BELLES-LETTRES;Romans et Contes;Français;Stéphanie ou le pardon généreux;Mme Ch. H.;http://ark.bnf.fr/ark:/12148/cb11607261s;http://ark.bnf.fr/ark:/12148/cb33613995r;Anonyme féminin;Épouse;;;;;35;1/6;844;4;24;in-12;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;Boucher;Paris;Castel de Courval;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5157;220;BELLES-LETTRES;Romans et Contes;Français;Peveril du Pic;sir Walter Scott;http://ark.bnf.fr/ark:/12148/cb11924221r;http://ark.bnf.fr/ark:/12148/cb31339685p;;Noblesse;;http://ark.bnf.fr/ark:/12148/cb118990670;;;72;3/4;1164;2;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rignoux;Paris;Gosselin;Paris;;;;;;;;;;;;;;;;;"""
Les faux-titres portent : Œuvres complètes de sir Walter Scott. (Tomes XXXI et XXXII.)""";;;;;;;;;;;;;;;;
1824;42;1824/10/15;5158;212;BELLES-LETTRES;Théâtre;Français;"Le Château de la Poularde, comédie-vaudeville en un acte […] ; représentée sur le théâtre de S.A. R. Madame, duchesse de Berri, le 4 octobre 1824.";"Scribe;Dupin;Varner";"http://ark.bnf.fr/ark:/12148/cb11924226g;http://ark.bnf.fr/ark:/12148/cb12166302t;http://ark.bnf.fr/ark:/12148/cb13745108v";http://ark.bnf.fr/ark:/12148/cb41642047m;Collectif;;;;;;2;1/2;40;;16;in-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;David;Paris;Pollet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5159;214;BELLES-LETTRES;Théâtre;Français;Programme des exercices gymnastiques de MM. Methevet et Venitien, surnommés les athlètes français, exécutés pour la première fois à Paris, sur le théâtre de la Porte-Saint-Martin, le 12 octobre 1824.;"M. Methevet;M. Venitien";"[Methevet];[Venitien]";http://ark.bnf.fr/ark:/12148/cb387681004;Collectif;;;;;;;1/2;8;;16;in-8°;;;;;0,3;;;;;;;;;;;;;;;;;;;;;;;;;David;Paris;Pollet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5160;213;BELLES-LETTRES;Théâtre;Français;"L’Imprimeur sans caractère, ou le classique et le romantique, comédie-vaudeville en un acte, par MM. Gabriel, Dartois et Francis ; représentée sur le théâtre des Variétés, le 18 août 1824. Seconde édition";"M. Francis;M. Dartois;M. Gabriel";"http://ark.bnf.fr/ark:/12148/cb135176000;http://ark.bnf.fr/ark:/12148/cb12951038z;http://ark.bnf.fr/ark:/12148/cb16298606v";http://ark.bnf.fr/ark:/12148/cb308472820;"Collectif;Pseudonyme masculin";;;;;;2;;32;;16;in-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Hocquet;Paris;Barba;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5161;213;BELLES-LETTRES;Théâtre;Français;"Les deux Officiers, vaudeville en un acte, par MM. Dartois (Ach. et Th.) et Th. Anne ; représenté sur le théâtre du Vaudeville, le 27 septembre 1824.";"M. Ach. Dartois;M. Th. Dartois;M. Th. Anne";"http://ark.bnf.fr/ark:/12148/cb145439071;http://ark.bnf.fr/ark:/12148/cb13014204p;http://ark.bnf.fr/ark:/12148/cb11888892z";http://ark.bnf.fr/ark:/12148/cb30032362v;Collectif;;;;;;2;3/4;44;;16;in-8°;;;;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;Hocquet;Paris;Quoy;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5162;214;BELLES-LETTRES;Théâtre;Français;"La petite Somnambule, comédie-vaudeville en un acte, par MM. Ch. Dupeuty et F. de Villeneuve ; représentée sur le théâtre de la Porte-Saint-Martin, le 2 octobre 1824.";"Ch. Dupeuty;F. de Villeneuve";"http://ark.bnf.fr/ark:/12148/cb12215758f;http://ark.bnf.fr/ark:/12148/cb107164693";http://ark.bnf.fr/ark:/12148/cb31583297h;Collectif;;;;;;2;1/4;36;;16;in-8°;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;David;Paris;Pollet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5163;204;BELLES-LETTRES;Poétique et Poésie;Français;Systasis-Héroïde, ou mes regrets, et ode sur la mort de Louis XVIII. Par M. Jules-Victor Féau, notaire.;Jules-Victor Féau, notaire;http://ark:/12148/cb10469816v;http://ark.bnf.fr/ark:/12148/cb304241957;;Justice;;;;;1;1/2;24;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hocquet;Paris;marchands de nouveautés;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5165;204;BELLES-LETTRES;Poétique et Poésie;Français;La Bienfaisance, ode, suivie de notes. Par J. Sarazin, médecin, administrateur du bureau de charité du deuxième arrondissement de Paris.;J. Sarazin, médecin, administrateur du bureau de charité du deuxième arrondissement de Paris;http://ark:/12148/cb104523900;http://ark.bnf.fr/ark:/12148/cb312983203;;"Profession médicale;Contexte géographique";;;;;3;1/2;56;;16;in-8°;;;;;1,25;;;;;;;;;;;;;;;;;;;;;;;;;Mme veuve Porthmann;Paris;Barba;Paris;Delaunay;Paris;Ponthieu;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5166;218;BELLES-LETTRES;Romans et Contes;Français;L’Exil de Caïn, faisant suite à la Mort d'Abel.;Mme Joseph, née Cossard;http://ark.bnf.fr/ark:/12148/cb10603553w;http://ark.bnf.fr/ark:/12148/cb30660485z;Nom féminin;"Épouse;Liens familiaux";;;;;12;;288;;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Thibaud-Landriot;Clermont;Maire Nyon;Clermont-Ferrand;Thibaud-Landriot;Clermont-Ferrand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5176;196;BELLES-LETTRES;Langues;Français;Grammaire des petits enfans;J. V. Collin;http://ark.bnf.fr/ark:/12148/cb10212495t;http://ark.bnf.fr/ark:/12148/cb302565922;;;;;;;1;;24;;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;J. S. Cordier fils;Paris;Martinet;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5177;195;BELLES-LETTRES;Langues;Français;Esquisse d’un essai d’analyse grammaticale latine, contenant un cours de thèmes élémentaires appliqués aux huit règles fondamentales de la syntaxe et assujettis à la mesure des nombres.;C. M. J. F.;http://ark.bnf.fr/ark:/12148/cb11612663k;http://ark.bnf.fr/ark:/12148/cb33373337n;Anonyme;;;;;;3;5/8;58;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Veuve Bocquet;Arras;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5178;196;BELLES-LETTRES;Langues;Français;Cours simultané d’histoire et de thèmes gradués, applicables aux grammaires suivies dans les colléges et les petits séminaires, et spécialement à celle de Lhomond. Deuxième partie, contenant l'histoire ancienne, et destinée à la sixième, la cinquième et la quatrième.;A. Bel;[Bel, A.];;;;;;;;12;1/2;300;;24;in-12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cabuchet;Besançon;Bruno-Labbe;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5179;222;BELLES-LETTRES;Mythologie et Fables;Français;Mythologie de la jeunesse, ou histoire fabuleuse, pour servir à l'intelligence des poètes et des auteurs anciens.;;;http://ark.bnf.fr/ark:/12148/cb44067344d;Anonyme;;;;;;6;;96;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Montarsolo;Besançon;;Paris, Quai des Augustins, n. 17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;42;1824/10/15;5190;224;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Mon hommage;M. Collin, ancien professeur;http://ark.bnf.fr/ark:/12148/cb12180593g;http://ark.bnf.fr/ark:/12148/cb36316221w;;Enseignement;;;;;;1/2;8;;16;in-8°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;J. P. Cordier;Paris;Martinet;Paris;;;;;;;;;;;;;;;;;"""En prose par M. Collin, ancien professeur.""";;;;;;;;;;;;;;;;
