Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue;Nombre de para-auteurs;Type de livre;Type d'illustrations 1;Type d'illustrations 2;Type d'illustrations 3;Lieu de parution;Orfèvre;Liens notice catalogue;LIBRAIRE 1;LIBRAIRE 2;LIBRAIRE 3;LIBRAIRE 4;LIBRAIRE 5;LIBRAIRE 6;LIBRAIRE 7;LIBRAIRE 8;LIBRAIRE 9;Nome;Prénom;Surnom;Sexe;Age;Nationalité;Importance;Biographie;Bibliographie;Nombre de illustrations;Type de papier;Prix
1836/07/02;27;1836;3285;224;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;"Morceaux choisis de M. Angelo Pietri de Sartène, auteur des Réflexions sur le peuple corse et sur quelques-uns de ses grands hommes; auteur des Réponses à M. de Chateaubriand, aux calomniateurs de Napoléon, à M. Charles, à M. Etienne, etc., etc., ou Recueil des pensées et des morceaux les plus importans sous le rapport de l'instruction et de l'éloquence, répandus dans les ouvrages de cet écrivain.";"M. Angelo Pietri de Sartène, auteur des Réflexions sur le peuple corse et sur quelques-uns de ses grands hommes; auteur des Réponses à M. de Chateaubriand, aux calomniateurs de Napoléon, à M. Charles, à M. Etienne, etc., etc.";;Métiers du livre;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Duplessis-Ollivault;Toulon;Toulon;Duplessis-Ollivault;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/02;27;1836;3289;225;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Bossuet, évêque de Meaux. Tomes II et III.;Bossuet, évêque de Meaux;;"Contexte géographique;Religion";;;81 3/4;;1308;2;grand in-8°;;;;;15,0;;;;;;;;;;;;;Everat;Paris;Paris;Lefèvre;Paris, rue Jacob, n. 24;F. Didot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/02;27;1836;3290;205;BELLES-LETTRES;Poétique et Poésie;Français;Œuvres complètes de Lamartine. (Édition illustrée.) Tome Ier. Livraisons 5 à 13.;Lamartine;;;;;16 1/4;;260;;in-8°;;2 gravures;2;;0,50;;;;;;;;;;;;;Everat;Paris;Paris;Charles Gosselin et Furne;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0-50. L'édition aura 150 livraisons. Voyez n. 2145. Ce qui est annoncé aujourd'hui termine le premier volume.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/02;27;1836;3292;216;BELLES-LETTRES;Romans et Contes;Français;Paul et Virginie.;Jacques-Henri-Bernardin de St-Pierre;;;;;6;;216;2;in-18;;2 gravures;2;;;;;;;;;;;;;;;Offray aîné;Avignon;Avignon;Offray aîné;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/02;27;1836;3302;217;BELLES-LETTRES;Romans et Contes;Français;Le roi et la grisette.;l'auteur des Mémoires de Mme Dubarry, etc.;Pseudonyme;Métiers du livre;;;50;;800;2;in-8°;;;;;15,0;;;;;;;;;;;;;Leboyer;Lagny;Paris, rue Saint-Jacques, n. 75;Lachapelle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/02;27;1836;3308;216;BELLES-LETTRES;Théâtre;Français;Théâtre complet de Shéridan, précédé d'une Notice sur sa vie, traduit de l'anglais, par F. Bonnet.;Shéridan;;;F. Bonnet;;40 7/8;;654;2;in-8°;;;;;15,0;;;;;;;;;;;;;Fournier;Paris;Paris, rue de Seine, n. 14 bis;Fournier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/02;27;1836;3311;218;BELLES-LETTRES;Romans et Contes;Français;Une fille naturelle. Règne de Henri II. 1556-1557.;Félix Davin;;;;;45;;720;2;in-8°;;;;;15,0;;;;;;;;;;;;;Leboyer;Lagny;Paris, Palais-Royal, n. 88;Dumont;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/02;27;1836;3312;218;BELLES-LETTRES;Romans et Contes;Français;Une maîtresse de Kléber.;J. F. M., auteur de la Princesse Borghèse;Anonyme;Métiers du livre;;;50;;800;2;in-8°;;;;;15,0;;;;;;;;;;;;;Beaulé;Paris;Paris, rue Saint-Jacques, n. 15;Ch. Lachapelle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/02;27;1836;3313;220;BELLES-LETTRES;Romans et Contes;Français;Vie et aventures de Robinson Crusoé, écrites par lui-même, traduites par Petrus Borel. Tome second (et dernier).;;Anonyme;;Petrus Borel;;32;;512;;in-8°;;;;;;;;;;;;;;;;;;Terzuolo;Paris;Paris, rue de Grenelle-St-Honoré, n. 29;Fr. Borel et Al. Varenne;;;;;;;;;;;;;;;;;Ce second volume, ainsi que le premier, a été distribué par livraison de 2 feuilles. Voyez n. 311 et 2012 de 1835.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/02;27;1836;3318;216;BELLES-LETTRES;Théâtre;Italien;Cesare Borgia. Tragedia in un atto, improwisata da Luigi Cicconi, nella gran sala dell' Hôtel-de-Ville, in Parigi, la sera del 10 maggio 1836. In occasione della disfida letteraria avuta col signor Pradel improvisatore francese.;Luigi Cicconi;;;;;1 1/6;;28;;in-12;;;;;1,0;;;;;;;;;;;;;P. Moronval;Paris;Paris, Palais-Royal;Barba;Paris, rue du Rempart-Saint-Honoré, n. 9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/02;27;1836;3324;199;BELLES-LETTRES;Introduction et Langues;"Français;Latin";Phrases latines, extraites des meilleurs auteurs classiques, et traduites en français pour servir de supplément aux exemples des règles de la syntaxe latine de Lhomond, et pour donner aux commençans le goût de la bonne latinité.;meilleurs auteurs classiques;"Pseudonyme collectif;Compilation";;;;7 1/4;;116;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, rue Vivienne, n. 2;Dondey-Dupré;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/02;27;1836;3332;198;BELLES-LETTRES;Introduction et Langues;Français;Protographie, ou la Syntaxe appliquée à l'étude des langues.;A. J. Frère de Montizon;;;;;1;;4;;in-folio;;;;;;;;;;;;;;;;;;Imp. lith. de Montizon;Paris;Paris, place Dauphine, n. 14;;;;;;;;;;;;;;;;;;Dont la publication et la vente sont autorisées conformément aux lois et ordonnances du 9 sept. 1835.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3336;211;BELLES-LETTRES;Théâtre;Français;"Balthasar, ou le Retour d'Afrique. Vaudeville en un acte; représenté sur le théâtre des Variétés, le 20 juin 1836.";"M. Varin;M. Desvergers;M. Derville";Collectif;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Mme Dondey-Dupré;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3337;211;BELLES-LETTRES;Théâtre;Français;"Le barbier du roi d'Aragon. Drame en trois actes et en prose. Par MM. Fontan, Dupeuty et Ader, musique de M. Alexandre Piccini ; tel qu'il a été représenté sur le théâtre des Variétés, le 11 juin 1836.";"M. Fontan;M. Dupeuty;M. Ader";Collectif;;;M. Alexandre Piccini;1 1/4;;20;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3340;211;BELLES-LETTRES;Théâtre;Français;"Changée en nourrice. Comédie-vaudeville en deux actes; représenté sur le théâtre des Variétés, le 11 avril 1836.";"M. Anicet;M. Dumanoir;M. Brisebarre";"Collectif;Pseudonyme masculin";;;;2 3/4;;44;;in-8°;;;;;2;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3350;211;BELLES-LETTRES;Théâtre;Français;"Le démon de la nuit. Comédie-vaudeville en deux actes; représentée sur le théâtre national du Vaudeville, le 18 mai 1836.";"M. Bayard;M. Etienne Arago";Collectif;;;;4;;64;;in-8°;;;;;2,50;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, boulevart Saint-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3355;201;BELLES-LETTRES;Introduction et Langues;Français;"Dictionnaire des synonymes français. Par Timothée de Livoy; augmenté par Beauzée. Quatrième édition, revue et dégagée d'un grand nombre de mots inusités, par M. Lepan.";Timothée de Livoy;;;;"M. Lepan;Beauzée";21 1/2;;516;;in-12;;;;;2,50;;;;;;;;;;;;;Eberhart;Paris;Paris, quai Conti, n. 13;Maire-Nyon;;;;;;;;;;;;;;;;;Les faux-titre et titre sont plus blancs que le reste de l'ouvrage.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3356;200;BELLES-LETTRES;Introduction et Langues;Français;Dictionnaire général et grammatical des dictionnaires français. Extrait et complément de tous les dictionnaires anciens et modernes les plus célèbres, contenant, etc. Troisième édition. Tome I. Première livraison. (A-ANA.);Napoléon Landais;;;;;12;;96;;in-4°;;;;;;;;;;;;;;;;;;Everat;Paris;Paris, rue des Filles-St-Thomas, n. 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3365;208;BELLES-LETTRES;Poétique et Poésie;Français;Éloge des femmes, ou Voilà pourquoi les hommes doivent aimer et respecter le beau sexe.;;Anonyme;;;;0 1/4;;2;;in-4°;;;;;;;;;;;;;;;;;;Dentu;Paris;;;;;;;;;;;;;;;;;;;En vers.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3381;199;BELLES-LETTRES;Introduction et Langues;Français;Grammaire du jeune âge.;Cordier, instituteur;;Enseignement;;;2;;48;;in-12;;;;;;;;;;;;;;;;;;Mame;Tours;Château-Renault (Indre-et-Loire);Cordier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3382;199;BELLES-LETTRES;Introduction et Langues;Français;Grammaire française élémentaire, ou Méthode facile pour apprendre l'orthographe. Première partie.;M. Gouillé;;;;;2 1/2;;60;;in-12;;;;;0,75;;;;;;;;;;;;;Mellinet;Nantes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3383;199;BELLES-LETTRES;Introduction et Langues;Français;Grammaire française en exemples.;Th. Léturgie;;;;;2 1/2;;60;;in-12;;;;;;;;;;;;;;;;;;Mégard;Rouen;Rouen;Mégard;Rouen, rue St-Jacques, n. 20;chez l'auteur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3384;198;BELLES-LETTRES;Introduction et Langues;Français;Grammaire latine.;;Anonyme;;;;3 1/4;;78;;in-12;;;;;;;;;;;;;;;;;;Danel;Lille;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3385;198;BELLES-LETTRES;Introduction et Langues;Français;Grammaire latine élémentaire comparée avec la grammaire française élémentaire, où l'on montre ce que les élémens des deux langues ont de commun et en quoi ils diffèrent. Troisième édition.;C. David;;;;;3 1/2;;84;;in-12;;;;;;;;;;;;;;;;;;Marc Aurel;Valence;Lyon;Périsse;Paris, rue du Pot-de-Fer, n. 8;;;;;;;;;;;;;;;;La couverture porte : Par C. David.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3386;199;BELLES-LETTRES;Introduction et Langues;Français;Grammaire transcendante, ou De la Philosophie de la langue, sous le rapport de l'idéologie et de la diction.;Michel (Le Neuvillois);;Contexte géographique;;;0 3/4;;12;;in-8°;;;;;;;;;;;;;;;;;;Reboux-Leroy;Lille;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3390;212;BELLES-LETTRES;Théâtre;Français;"Hermann l'Ivrogne. Drame en un acte, de MM. J. Bouchardy et E. Deligny, musique de M. Chautagne; représenté sur le théâtre de l'Ambigu-Comique, le 11 juin 1836.";"M. J. Bouchardy;M. E. Deligny";Collectif;;;M. Chautagne;1 1/2;;24;;in-8°;;;;;1,50;;;;;;;;;;;;;Chassaignon;Paris;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3398;225;BELLES-LETTRES;Mythologie et Fables;Français;Leçons de mythologie. Par A. Deville et Leclerc jeune, élèves de l'abbé Gaultier. Deuxième édition.;"A. Deville, élève de l'abbé Gaultier;Leclerc jeune, élève";Collectif;"Liens familiaux;Enseignement";;;7 1/2;;270;;in-18;;;;;2,50;;;;;;;;;;;;;Renouard;Paris;Paris, rue de Tournon, n. 6;J. Renouard;Paris, rue Duphot, n. 1;A. Deville;Paris, rue du Regard, n. 10;Leclerc jeune;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3402;217;BELLES-LETTRES;Romans et Contes;Français;M. Dupont, ou la Jeune Fille et sa bonne.;Ch. Paul de Kock;;;;;38;;912;4;in-12;;;;;6;;;;;;;;;;;;;Bourgogne;Paris;Paris, rue Mazarine, n. 34;Gustave Barba;;;;;;;;;;;;;;;;;Tomes 19 à 22 des Oeuvres complètes de Ch. Paul de Kock.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3404;212;BELLES-LETTRES;Théâtre;Français;"La marquise de Pretintaille. Comédie-vaudeville en un acte; représentée sur le théâtre du Palais-Royal, le 23 avril 1836.";"M. Bayard;M. Dumanoir";Collectif;;;;3 1/2;;56;;in-8°;;;;;2,50;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3411;205;BELLES-LETTRES;Poétique et Poésie;Français;Mes loisirs.;J. Demailly;;;;;4 1/4;;68;;in-8°;;;;;;;;;;;;;;;;;;Beaulé;Paris;;;;;;;;;;;;;;;;;;;En vers.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3422;212;BELLES-LETTRES;Théâtre;Français;"L'oiseau bleu. Pièce en trois actes, mêlée de chants; représentée sur le théâtre du Palais-Royal, le 8 juin 1836.";"M. Bayard;M. Varner";Collectif;;;;1 3/4;;28;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3423;208;BELLES-LETTRES;Poétique et Poésie;Français;Parallèle de la guerre et de la paix.;Léon Lesueur (de Bolbec);;Contexte géographique;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Marie;Rouen;;;;;;;;;;;;;;;;;;;En vers.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3425;206;BELLES-LETTRES;Poétique et Poésie;Français;Le petit marquis. Satyre.;;Anonyme;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Lion fils;Quimperlé;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3426;205;BELLES-LETTRES;Poétique et Poésie;Français;Poésies de l'âme.;Mlle Eulalie Favier;Nom féminin;Célibataire;;;21;;336;;in-8°;;;;;7,50;;;;;;;;;;;;;Olive;Marseille;Marseille;Olive;Paris, quai des Augustins;Hivert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3431;205;BELLES-LETTRES;Poétique et Poésie;Français;Premiers chants du pélerin du Midi.;;Anonyme;;;;13 1/2;;216;;in-8°;;;;;5,0;;;;;;;;;;;;;Olive;Marseille;Marseille;Olive;Paris, quai des Augustins;Hivert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3434;201;BELLES-LETTRES;Introduction et Langues;Français;Racine de la langue allemande.;Christian Leuk;;;;;13 3/4;;220;;in-8°;;;;;6,0;;;;;;;;;;;;;Perrin;Lyon;Paris, rue de la Harpe, n. 81;Levrault;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3440;226;BELLES-LETTRES;Epistolaires;Français;Le secrétaire universel, contenant, etc., avec des instructions pour rédiger soi-même toutes sortes de lettres. Quatrième édition.;M. Paul Persan;;;;;6;;216;;in-18;;une gravure;1;;;;;;;;;;;;;;;Herhan;Paris;Paris, rue de la Harpe, n. 26;Lebigre frères;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3441;220;BELLES-LETTRES;Romans et Contes;Français;Simon.;George Sand;"Pseudonyme masculin;Nom féminin";;;;26;;416;;in-8°;;;;;8,0;;;;;;;;;;;;;Duverger;Paris;Paris, rue des Beaux-Arts, n. 10;Bonnaire;Paris, quai des Augustins, n. 21;Magen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3452;211;BELLES-LETTRES;Théâtre;Français;"Le Turc. Vaudeville en un acte; représenté sur le théâtre des Variétés, le 23 mai 1836.";"M. Dumanoir;M. Cogniard";"Collectif;Pseudonyme masculin";;;;1 1/4;;20;;in-8°;;;;;;;;;;;;;;;;;;Mevrel;Paris;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3453;210;BELLES-LETTRES;Théâtre;Français;"Un procès criminel, ou les Femmes impressionnables. Comédie en trois actes, en prose. Par M. Rosier; représentée sur le Théâtre-Français, par les comédiens ordinaires du roi, le 24 mai 1836.";M. Rosier;pseudonyme collectif;Beaux-Arts;;comédiens ordinaires du roi;2 1/4;;36;;in-8°;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3457;213;BELLES-LETTRES;Théâtre;Français;"Vierge et martyre. Drame en cinq actes et six tableaux. Par MM. Valory et Saint-Gervais, musique de M. Hostié ; représenté sur le théâtre des Folies-Dramatiques, le 27 mai 1836.";"M. Valory;M. Saint-Gervais";Collectif;;;M. Hostié;3 3/4;;60;;in-8°;;;;;1,50;;;;;;;;;;;;;Mevrel;Paris;Paris, Palais-Royal;Barba;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3458;224;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Visions et pensées d'un voyant du village.;M. l'abbé R. Charlet;;Religion;;;3;;48;;in-8°;;;;;;;;;;;;;;;;;;Faure;Ussel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3462;203;BELLES-LETTRES;Poétique et Poésie;"Français;Latin";Essai de traduction en vers des plus belles odes d'Horace. Par M. Victor de Lahausse.;Horace;;;M. Victor de Lahausse;;20 1/4;;324;;in-8°;;;;;;;;;;;;;;;;;;Pinard;Paris;;;;;;;;;;;;;;;;;;;Le texte est en regard.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/09;28;1836;3464;203;BELLES-LETTRES;Poétique et Poésie;Latin;Prosodia latina. Quantité et versification latines.;Bastorel, prêtre;;Religion;;;8 1/6;;196;;in-12;;;;;;;;;;;;;;;;;;Labadie;Castelnaudary;Paris;Périsse;Lyon;Périsse;;;;;;;;;;;;;;;On lit au verso du titre : Les exemplaires non revêtus de la signature de l'auteur, seront réputés contrefaits. Signé : Bastorel, prêtre.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/16;29;1836;3465;220;BELLES-LETTRES;Romans et Contes;Français;L'Abbé, ou Suite du Monastère. Par Walter Scott. Traduction nouvelle, par M. Albert Montémont, revue et corrigée d'après la dernière édition d'Édimbourg.;Walter Scott;;;M. Albert Montémont;;17 3/4;;284;;in-8°;;;;;1,90;;;;;;;;;;;;;F. Didot;Paris;Paris, rue Jacob, n. 24;F. Didot;;;;;;;;;;;;;;;;;Tome XIV.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/16;29;1836;3468;212;BELLES-LETTRES;Théâtre;Français;"Amazampo, ou la Découverte du quinquina. Drame en quatre actes et sept tableaux; représenté sur le théâtre de l'Ambigu-Comique, le mardi 21 juin 1836.";"M. Lemoine-Montigny;M. H. Meyer";Collectif;;;;1 3/4;;28;;in-8°;;;;;0,40;;;;;;;;;;;;;Mevrel;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/16;29;1836;3471;220;BELLES-LETTRES;Romans et Contes;Français;Anne de Geierstein, ou la Fille du brouillard. Par Walter Scott. Traduction nouvelle, par M. Albert Montémont, revue et corrigée d'après la dernière édition d'Édimbourg.;Walter Scott;;;M. Albert Montémont;;20;;320;;in-8°;;;;;2,0;;;;;;;;;;;;;F. Didot;Paris;Paris, rue Jacob, n. 24;F. Didot;;;;;;;;;;;;;;;;;Tome XVI.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/16;29;1836;3475;216;BELLES-LETTRES;Romans et Contes;Français;Les aventures de Télémaque, suivies de l'histoire d'Aristonoüs. Livre Ier.;;Anonyme;;;;3;;24;;in-4°;;;;;;;;;;;;;;;;;;Fournier;Paris;Paris, quai des Augustins, n. 25;Verdière;Paris, rue de l'Ecole-de-Médecine, n. 13 bis;Baillière;Paris, rue de la Harpe, n. 59;Raffelin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/16;29;1836;3481;210;BELLES-LETTRES;Théâtre;Français;Chefs-d'œuvre de P. Corneille. Tome II.;P. Corneille;;;;;2 11/16;;172;;in-32;;;;;;;;;;;;;;;;;;Poussielgue;Paris;Paris, rue des Grands-Augustins, 18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/16;29;1836;3482;222;BELLES-LETTRES;Romans et Contes;Français;Le chemin de traverse. Deuxième édition, entièrement revue et corrigée.;Jules Janin;;;;;51 1/2;;824;2;in-8°;;un portrait;1;;15,0;;;;;;;;;;;;;Everat;Paris;Paris, rue Vivienne, n. 7;Ambroise Dupont;;;;;;;;;;;;;;;;;Les faux-titres et titres sont sur papier plus blanc que le reste de l'ouvrage.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/16;29;1836;3489;221;BELLES-LETTRES;Romans et Contes;Français;Contes fantastiques de E. T. A. Hoffmann. Traduction nouvelle, précédée d'une Notice sur la vie et les ouvrages de l'auteur. Par Henri Egmont. Tome II.;E. T. A. Hoffmann;;;Henri Egmont;Henri Egmont;26 3/4;;428;;in-8°;;8 gravures;8;;4,50;;;;;;;;;;;;;Béthune;Paris;Paris, quai Saint-Michel, n. 25;Camuzeaux;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/16;29;1836;3504;202;BELLES-LETTRES;Rhétorique et Eloquence;Français;"Études sur la narration, ou Préceptes et exemples sur la narration française ; suivies de cent sujets de composition entièrement neufs.";M. Ch. Leroy;;;;;16 1/2;;396;;in-12;;;;;2,0;;;;;;;;;;;;;Paya;Toulouse;Toulouse;Paya;Paris, rue St-André-des-Arts, n. 55;Belin-Mandar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/16;29;1836;3508;223;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Fragmens littéraires sur les tableaux offrant une pensée morale. Exposition de peinture de la Sarthe, pour 1836.;divers auteurs;Collectif;;;;8 1/2;;136;;in-8°;;;;;0,75;;;;;;;;;;;;;Monnoyer;Le Mans;Le Mans;Monnoyer;;;;;;;;;;;;;;;;;Pièces de divers auteurs, les unes en prose, les autres en vers, sur les tableaux faisant partie de l'exposition industrielle et artistique du département de la Sarthe.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/16;29;1836;3509;200;BELLES-LETTRES;Introduction et Langues;Français;Grammaire française bretonne, contenant tout ce qui est nécessaire pour apprendre la langue bretonne et l'idiome de Vannes.;J. Guillome;;;;;6 1/6;;148;;in-12;;;;;;;;;;;;;;;;;;Galles;Vannes;Vannes;Galles;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/16;29;1836;3510;214;BELLES-LETTRES;Théâtre;Français;"La grue. Fabliau mêlé de chant (tiré d'une vieille chronique); représenté sur le théâtre de la Porte-Saint-Antoine, le 4 juin 1836.";"M. Devilleneuve;M. Charles";"Collectif;Pseudonyme masculin";;;;1;;64;;in-32;;;;;;;;;;;;;;;;;;Mevrel;Paris;Paris, boulevart St-Martin, n. 12;Marchant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/16;29;1836;3517;223;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Lettres aux femmes, sur la doctrine phrénologique, d'après Gall.;baron Saint-Hildephont;;Noblesse;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Thomas;Paris;;;;;;;;;;;;;;;;;;;En prose, avec une dédicace en vers.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836/07/16;29;1836;3526;202;BELLES-LETTRES;Rhétorique et Eloquence;Français;Narrations françaises, ou Corrigé des cent exercices contenus dans les Études sur la narration, de M. Ch. Leroy.;;Anonyme;;;;15 2/3;;376;;in-12;;;;;;;;;;;;;;;;;;Paya;Toulouse;Toulouse;Paya;Paris, rue St-André-des-Arts;Belin-Mandar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
