Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue;Unnamed: 59
1828/04/19;16;1828;2408;214;BELLES-LETTRES;Poétique et Poésie;Latin;"Q. Horatii Flacci, ex. ed. Bipontina II, ad optimas lectiones mss. et edd. nova editio recensita brevibus notis critic. et interp. subjunctis, necnon horatiano indice ; cum adnotata Horatii vita, et notitia litteraria de hujus edd. comment. et vers. amplissima";Horace;;;;;34 5/8;;554;;in-8°;;;;papier ordinaire;4,2;;;;papier fin;5;;;;;;;;Herhan;Paris;Paris;Treuttel et Würtz;Strasbourg;Treuttel et Würtz;Londres;Treuttel et Würtz;;;;;;;;;;;;;Les traductions françaises sont indiquées jusques et compris 1823.;;;
1828/04/19;16;1828;2410;232;BELLES-LETTRES;Romans et Contes;Portugais;A rainha caprichosa: conto traduzido do francez;J. J. Rousseau;;;;;1 8/9;;68;;in-18;;;;;;;;;;;;;;;;;;Tastu;Paris;;;;;;;;;;;;;;;;;;;Traduction de la Reine fantasque de J. J. Rousseau;;;
1828/04/23;17;1828;2415;220;BELLES-LETTRES;Poétique et Poésie;Français;L'ami d'Anacréon, ou Chansons de Pierre Boullet. Première livraison;Pierre Boullet;;;;;1;;36;;in-18;;;;;0,50;;;;;;;;;;;;;Stahl;Paris;Paris, barrière Charonne, n. 1;chez l'auteur;;;;;;;;;;;;;;;;;;;;
1828/04/23;17;1828;2416;227;BELLES-LETTRES;Théâtre;Français;Analyse en français des pièces étrangères. Macbeth, et the Wonder;;Anonyme;;;;0 3/8;;6;;in-8°;;;;;0,10;;;;;;;;;;;;;Carpentier-Méricourt;Paris;Paris, rue Traînée Saint-Eustache, n. 10;;;;;;;;;;;;;;;;;;;;;
1828/04/23;17;1828;2425;224;BELLES-LETTRES;Théâtre;Français;"Les Brigands de Schiller, opéra-vaudeville en deux actes. Par MM. Sauvage et Dupin ; musique tirée des œuvres de Dalayrac ; représenté sur le théâtre royal de l'Odéon le 18 février 1828";"M. Sauvage;M. Dupin";Collectif;;;Dalayrac;3;;48;;in-8°;;;;;2;;;;;;;;;;;;;Carpentier-Méricourt;Paris;Paris, quai Pelletier, n. 32;;Paris, cour des Fontaines, n. 7;;;;;;;;;;;;;;;;;;;
1828/04/23;17;1828;2429;220;BELLES-LETTRES;Poétique et Poésie;Français;Chansonnier de L. S. Jolivet, chanté par lui-même;L. S. Jolivet;;;;;0 1/3;;12;;in-18;;;;;;;;;;;;;;;;;;Stahl;Paris;;;;;;;;;;;;;;;;;;;;;;
1828/04/23;17;1828;2430;217;BELLES-LETTRES;Poétique et Poésie;Français;Chefs-d'œuvre de Mgr le garde des sceaux, comte de Peyronnet, nouvelle édition, qui doit mettre le sceau à sa réputation, enrichie d'une notice apologétique de sa grandeur, de notes et commentaires variorum, et de tout ce qui doit composer une édition soignée d'un classique français.;Mgr le garde des sceaux, Comte de Peyronnet;;"Noblesse;Justice;Politique";;;2;;32;;in-8°;;;;;;;;;;;;;;;;;;Guiraudet;Paris;Paris, galerie Véro-Dodat, n. 1;;Paris;Ladvocat;;;;;;;;;;;;;;;Contient une imitation de la romance ou cantate de Métastase : Grazie agl'inganni tuoi, dont J.-J. Rousseau a donné une traduction dans le Mercure de septembre 1750, page 169 et suivantes. A la suite de la nouvelle imitation sont une réponse et des notes.;;;
1828/04/23;17;1828;2433;231;BELLES-LETTRES;Romans et Contes;Français;Contes de mon hôte, traduction nouvelle. Par A. J. B. Defauconpret, avec des notes explicatives : la Fiancée de Lammermoor. Tome III.;;Anonyme;;A. J. B. Defauconpret;;2 7/8;;184;;in-32;;;;;1,50;;;;;;;;;;;;;Fournier;Paris;Paris, rue de Richelieu, n. 20;Dauthereau;Paris;Ch. Gosselin;Paris;Sautelet;;;;;;;;;;;;;Prix de chaque volume : 1,50;;;
1828/04/23;17;1828;2438;213;BELLES-LETTRES;Rhétorique et Eloquence;Français;Cours de littérature française professé par M. Villemain. Première leçon.;M. Villemain;;;;;2 1/4;;36;;in-8°;;;;;0,75;;;;;;;;;;;;;Trouvé;Paris;Paris, quai des Augustins, n. 47;Pichon et Didier;;;;;;;;;;;;;;;;;Chaque leçon paraîtra trois jours après le cours. Prix de chaque leçon : 0-75. Douze leçons : 8-40.;;;
1828/04/23;17;1828;2444;232;BELLES-LETTRES;Romans et Contes;Français;"Le dernier des Mohicans, histoire de 1757. Par M. James Fenimore Cooper ; traduite de l'anglais par M. A. J. B. Defauconpret. Seconde édition.";M. James Fenimore Cooper;;;M. A. J. B. Defauconpret;;37;;888;4;in-12;;;;;;;;;;;;;;;;;;Mame;Angers;Paris, Saint-Germain-des-Prés, n. 9;Ch. Gosselin;Paris;Mame et Delaunay-Vallée;;;;;;;;;;;;;;;;;;
1828/04/23;17;1828;2445;216;BELLES-LETTRES;Poétique et Poésie;Français;La Dianéide, poëme en quatre chants, avec notes.;G. P. Cte Lenoble, ancien capitaine;;"Armée et maintien de l'ordre;Noblesse";;;2 1/2;;40;;in-8°;;;;;1,50;;;;;;;;;;;;;Vignancour;Pau;Pau;Vignancour;;;;;;;;;;;;;;;;;;;;
1828/04/23;17;1828;2452;226;BELLES-LETTRES;Théâtre;Français;"Le duel, drame en deux actes. Par M***, musique de M. Sergent; représenté sur le théâtre du Cirque-Olympique le 26 mars 1828.";M***;Anonyme;;;M. Sergent;2;;32;;in-8°;;;;;0,50;;;;;;;;;;;;;Herhen;Paris;Paris, cour des Fontaines, n. 7;;;;;;;;;;;;;;;;;;Prix. 0,50;;;
1828/04/23;17;1828;2454;210;BELLES-LETTRES;Introduction et Langues;Français;Élémens de la grammaire française. Par Lhomond. Nouvelle édition, à laquelle on a ajouté les mots où l'H est aspirée et une table de multiplication.;Lhomond;;;;;3 1/2;;84;;in-12;;;;;0,90;;;;;;;;;;;;;Moronval;Paris;Paris, rue Galande, n. 65;Moronval;;;;;;;;;;;;;;;;;Prix, cartonné. 0,90;;;
1828/04/23;17;1828;2456;227;BELLES-LETTRES;Théâtre;Français;Essais littéraires sur Shakespeare, ou Analyse raisonnée, scène par scène, de toutes les pièces de cet auteur. Tome second.;M. Paul Dupont;;;;;28 1/8;;450;;in-8°;;;;;7,00;;;;;;;;;;;;;Gratiot;Paris;Paris;C. Letellier fils;;;;;;;;;;;;;;;;;Voyez n. 177.;;;
1828/04/23;17;1828;2457;219;BELLES-LETTRES;Poétique et Poésie;Français;Essais sur l'amitié, dédiés aux maçons de tous les rites.;François Regnier;;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Sétier;Paris;;;;;;;;;;;;;;;;;;;Stances signées François Regnier.;;;
1828/04/23;17;1828;2463;218;BELLES-LETTRES;Poétique et Poésie;Français;La Grèce délivrée, dithyrambe.;M. Hubert de Bercy;;;;;1;;16;;Petit in-8°;;;;;1;;;;;;;;;;;;;Mellinet-Malassis;Nantes;Paris, rue Montmartre, n. 68;Rosier;;;;;;;;;;;;;;;;;Prix, au profit du monument de Bisson : 1-0.;;;
1828/04/23;17;1828;2469;232;BELLES-LETTRES;Romans et Contes;Français;Histoire de Jean de Paris, roi de France.;;Anonyme;;;;2;;48;;in-12;;;;;;;;;;;;;;;;;;Pellerin;Epinal;;;;;;;;;;;;;;;;;;;;;;
1828/04/23;17;1828;2474;232;BELLES-LETTRES;Romans et Contes;Français;Le jeune Irlandais. Par Mathurin, traduit par madame la comtesse de ***.;Mathurin;Anonyme féminin;"Épouse;Noblesse";madame la comtesse de ***;;36 1/2;;876;4;in-12;;;;;;;;;;;;;;;;;;Balzac;Paris;Paris, rue Guénégaud, n. 25;Mame et Delaunay-Vallée;;;;;;;;;;;;;;;;;;;;
1828/04/23;17;1828;2490;228;BELLES-LETTRES;Romans et Contes;Français;Milady Juliette Catesby ! suivie d'Ernestine.;;Anonyme;;;;4 9/16;;292;;in-32;;;;;1,25;;;;;;;;;;;;;F. Didot;Paris;Paris, rue de Valois, n. 20;Dauthereau;;;;;;;;;;;;;;;;;LXXVe livraison de la Collection des meilleurs romans français et étrangers en 100 volumes.;;;
1828/04/23;17;1828;2491;226;BELLES-LETTRES;Théâtre;Français;"La muette, pantomime dialoguée, mêlée de danses et combats, en trois tableaux ; représentée sur le théâtre forain du Luxembourg le jeudi 17 avril 1828.";M. de R...;Anonyme;;;;2 1/2;;40;;in-8°;;;;;;;;;;;;;;;;;;Fain;Paris;Paris, cour des Fontaines, n. 7;;Paris, rue Saint-Honoré, n. 210;;;;;;;;;;;;;;;;;;;
1828/04/23;17;1828;2500;238;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Bossuet, évêque de Meaux, Tomes V et VI;Bossuet, évêque de Meaux;;"Religion;Contexte géographique";;;29 5/9;;;2;in-12;;;;;;;;;;;;;;;;;;Gauthier;Besançon;Paris;Gauthier frères;Besançon;Gauthier frères;;;;;;;;;;;;;;;Voyez n. 2324.;Les 29 feuilles 5/9 me paraissent incompatibles avec le format in-12 (JBM).;;
1828/04/23;17;1828;2501;238;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Buffon, mises en ordre par M. le comte de Lacepède, enrichies par ce savant d'une vue générale des progrès des sciences naturelles. Nouvelle édition. (Tomes XII et XXIV.);Buffon;;;;;36 3/8;;582;2;in-8°;;;;;11,00;;;;;;;;;;;;;Casimir;Paris;Paris, rue Mazarine, n. 30;Eymery, Fruger et compagnie;;;;;;;;;;;;;;;;;Ire livraison de l'édition annoncée en 26 volumes. Voyez n. 1663.;;;
1828/04/23;17;1828;2506;216;BELLES-LETTRES;Poétique et Poésie;Français;Le Parnasse envahi, petit poëme allégorique, au sujet du sacre de S. M. Charles X.;M. E. Rullier, de Cognac;;Contexte géographique;;;2 5/6;;68;;in-12;;;;;;;;;;;;;;;;;;Tremeau;Angoulême;;;;;;;;;;;;;;;;;;;(1825.);;;
1828/04/23;17;1828;2507;211;BELLES-LETTRES;Introduction et Langues;Français;Les participes réduits à deux règles générales qui ne souffrent pas une seule exception et posés sur un plan entièrement neuf, etc.;Bonneau, professeur de langue française;;Enseignement;;;3 2/3;;88;;in-12;;;;;;;;;;;;;;;;;;Selligue;Paris;Paris, rue de Valois, n. 1;Garnier;Paris;Thoisnier Desplaces;Paris;Bridelle;Paris, galerie Vivienne;chez l'auteur;;;;;;;;;;;;;;
1828/04/23;17;1828;2516;217;BELLES-LETTRES;Poétique et Poésie;Français;Poésies érotiques et autres, accompagnées de morceaux de prose. Seconde édition, soigneusement revue et corrigée, et ornée de deux portraits.;P. M. N. Ardant du Picq, conservateur des hypothèques;;Administration;;;6;;216;;in-18;;2 portraits;2;;;;;;;;;;;;;;;Didot aîné;Paris;Paris, rue de Valois-des-Tuileries, n. 2;Têtot;;;;;;;;;;;;;;;;;La première édition est de 1821.;;;
1828/04/23;17;1828;2517;223;BELLES-LETTRES;Théâtre;Français;Polyeucte, martyr, tragédie chrétienne en cinq actes.;P. Corneille;;;;;1 1/3;;48;;in-18;;;;;;;;;;;;;;;;;;Levrault;Strasbourg;Strasbourg;Levrault;;;;;;;;;;;;;;;;;(1822.) Plus une feuille.;;;
1828/04/23;17;1828;2519;227;BELLES-LETTRES;Théâtre;Français;Proverbes dramatiques. IV édition. Tome VII.;M. Théodore Leclercq;;;;;10 1/18;;362;;in-18;;;;;4,0;;;;;;;;;;;;;Fournier;Paris;Paris, place de la Bourse;Sautelet;;;;;;;;;;;;;;;;;;;;
1828/04/23;17;1828;2527;213;BELLES-LETTRES;Rhétorique et Eloquence;Français;Soirées littéraires, etc. IIe livraison.;Ch. Durand;;;;;3;;48;;in-8°;;;;;;;;;;;;;;;;;;Périaux jeune;Rouen;Rouen;Périaux jeune;Rouen;Frère;;;;;;;;;;;;;;;Prix du volume, qui aura 10 livraisons : 8-0. Pour le développement du titre, voyez n. 1811.;;;
1828/04/23;17;1828;2527;213;BELLES-LETTRES;Rhétorique et Eloquence;Français;Soirées littéraires, etc. IIIe livraison.;Ch. Durand;;;;;3;;48;;in-8°;;;;;;;;;;;;;;;;;;Périaux jeune;Rouen;Rouen;Périaux jeune;Rouen;Frère;;;;;;;;;;;;;;;Prix du volume, qui aura 10 livraisons : 8-0. Pour le développement du titre, voyez n. 1811.;;;
1828/04/23;17;1828;2527;213;BELLES-LETTRES;Rhétorique et Eloquence;Français;Soirées littéraires, etc. IVe livraison.;Ch. Durand;;;;;3;;48;;in-8°;;;;;;;;;;;;;;;;;;Périaux jeune;Rouen;Rouen;Périaux jeune;Rouen;Frère;;;;;;;;;;;;;;;Prix du volume, qui aura 10 livraisons : 8-0. Pour le développement du titre, voyez n. 1811.;;;
1828/04/23;17;1828;2528;236;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Les soupers de la maréchale de Luxembourg. Seconde édition.;madame la comtesse de Genlis;Nom féminin;"Épouse;Noblesse";;;32 3/4;;786;3;in-12;;;;;;;;;;;;;;;;;;Moreau;Paris;Paris;Roux;;;;;;;;;;;;;;;;;;;;
1828/04/23;17;1828;2534;231;BELLES-LETTRES;Romans et Contes;Espagnol;Las visiones del castello de los Pirineos, novela escrita en ingles por Ana Radcliffe. Traduccion castellana.;Ana Radcliffe;;;;;62 2/3;;2256;10;in-18;;;;;30,00;;;;;;;;;;;;;Smith;Paris;Paris, rue de Montmorency, n. 16;Smith;;;;;;;;;;;;;;;;;;;;
1828/04/23;17;1828;2536;211;BELLES-LETTRES;Introduction et Langues;Français;Recherches sur le patois de Franche-Comté, de Lorraine et d'Alsace.;S. F. Fallot, de Montbéliard;;Contexte géographique;;;5 1/2;;132;;in-12;;;;;;;;;;;;;;;;;;Deckherr;Montbéliard;;;;;;;;;;;;;;;;;;;"Ce livre est écrit en français ; mais l'objet dont il traite permet de le classer ici.";"""Ici"" signifie : dans la section ""Idiomes divers de France"" (JBM).";;
1828/04/23;17;1828;2538;214;BELLES-LETTRES;Poétique et Poésie;Latin;Decii J. Juvenalis satirarum libri quinque (et Auli Persii Flacci satirae).;"Juvénal;Perse";Compilation;;;C. L. F. Panckoucke;13;;208;;in-8°;;;;;7;;;;;;;;;;;;;Panckoucke;Paris;Paris, rue des Poitevins, n. 14;Panckoucke;;;;;;;;;;;;;;;;;Un premier titre porte : Nova scriptorum latinorum bibliotheca, ad optimas editiones recensita, lectissimis enodationibus annotata. Edidit C. L. F. Panckoucke.;;;
1828/04/23;17;1828;2540;209;BELLES-LETTRES;Introduction et Langues;Français;Méthode analytique et pratique de langue latine. Cours imp. de Théop. Dolley. XVIIe leçon;Théop. Dolley;;;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Selligue;Paris;Paris, rue Bergère, n. 15;chez l'auteur;;;;;;;;;;;;;;;;;Voyez n. 1883.;;;
1828/04/23;17;1828;2540;209;BELLES-LETTRES;Introduction et Langues;Français;Méthode analytique et pratique de langue latine. Cours imp. de Théop. Dolley. XVIIIe leçon.;Théop. Dolley;;;;;0 3/4;;12;;in-8°;;;;;;;;;;;;;;;;;;Selligue;Paris;Paris, rue Bergère, n. 15;chez l'auteur;;;;;;;;;;;;;;;;;Voyez n. 1883.;;;
1828/04/23;17;1828;2540;209;BELLES-LETTRES;Introduction et Langues;Français;Méthode analytique et pratique de langue latine. Cours imp. de Théop. Dolley. XIXe leçon;Théop. Dolley;;;;;0 7/8;;14;;in-8°;;;;;;;;;;;;;;;;;;Selligue;Paris;Paris, rue Bergère, n. 15;chez l'auteur;;;;;;;;;;;;;;;;;Voyez n. 1883.;;;
1828/04/23;17;1828;2540;209;BELLES-LETTRES;Introduction et Langues;Français;Méthode analytique et pratique de langue latine. Cours imp. de Théop. Dolley. XXe leçon.;Théop. Dolley;;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Selligue;Paris;Paris, rue Bergère, n. 15;chez l'auteur;;;;;;;;;;;;;;;;;Voyez n. 1883.;;;
1828/04/23;17;1828;2542;214;BELLES-LETTRES;Poétique et Poésie;Latin;Quinti Horatii Flacci Opera, ad optimorum codd. et edd. fidem recensuit et variorum suisque notis illustravit L. Quicherat, ad usum scholarum.;Horace;;;;L. Quicherat;15;;360;;in-12;;;;;;;;;;;;;;;;;;Duverger;Paris;Paris, rue Pierre-Sarrazin, n. 12;L. Hachette;;;;;;;;;;;;;;;;;Le frontispice est un onglet.;;;
1828/05/03;18;1828;2543;219;BELLES-LETTRES;Poétique et Poésie;Français;A la famille du général comte Goudowitsct, à son départ de Paris.;vicomte de Porte;;Noblesse;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Gueffier;Paris;;;;;;;;;;;;;;;;;;;Vers signés vicomte de Porte.;;;
1828/05/03;18;1828;2552;233;BELLES-LETTRES;Romans et Contes;Français;L'apparition, nouvelle écossaise.;Mme la baronne A. de Bou...., auteur de Carlos et Coralie;"Anonyme féminin;Métiers du livre";"Épouse;Noblesse";;;4 1/3;;156;;in-18;;;;;;;;;;;;;;;;;;Carez;Toul;;;;;;;;;;;;;;;;;;;;;;
1828/05/03;18;1828;2553;231;BELLES-LETTRES;Romans et Contes;Anglais;L'art du jeu de contrebanque, ou Découverte de l'unique manière de jouer au 30 et 40 et à la roulette, avec la certitude de gagner constamment, etc., etc., etc.;;Anonyme;;;;2;;32;;in-8°;;;;;1,50;;;;;;;;;;;;;Selligue;Paris;Paris, Palais-Royal, galerie de Pierre, n. 185;;Paris;Hautecoeur-Martinet;;;;;;;;;;;;;;;;;;
1828/05/03;18;1828;2564;231;BELLES-LETTRES;Romans et Contes;Français;Contes de mon hôte, traduction nouvelle. Par A. J. B. Defauconpret, avec des notes explicatives : la Fiancée de Lammermoor. Tome IV.;;Anonyme;;A. J. B. Defauconpret;;3 1/4;;208;;in-32;;;;;1,50;;;;;;;;;;;;;Fournier;Paris;Paris, rue de Richelieu, n. 20;Dauthereau;Paris;Gosselin;Paris;Sautelet;;;;;;;;;;;;;Prix de chaque volume. 1,50;;;
1828/05/03;18;1828;2565;235;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Conversations du marquis de Bouillé avec le grand Frédéric, Joseph II et Louis XVI en 1784 et 1785;"marquis de Bouillé;le grand Frédéric;Joseph II;Louis XVI";Collectif;"Noblesse;Pseudonyme masculin";;;4 1/4;;68;;in-8°;;;;;;;;;;;;;;;;;;Crapelet;Paris;;;;;;;;;;;;;;;;;;;Extrait du n. 2662.;;;
1828/05/03;18;1828;2569;213;BELLES-LETTRES;Rhétorique et Eloquence;Français;Cours de littérature française, professé par M. Villemain. Deuxième leçon.;M. Villemain;;;;;2 1/4;;36;;in-8°;;;;;0,75;;;;;;;;;;;;;Trouvé;Paris;Paris;Pichon et Didier;;;;;;;;;;;;;;;;;Voyez n. 2438.;;;
1828/01/19;3;1828;2576;224;BELLES-LETTRES;Théâtre;Français;Le dernier jour de Missolonghi, drame héroïque en trois actes, en vers, avec des chants. Représenté sur le théâtre royal de l'Odéon, le 10 avril 1828.;M. G. Ozaneau;;;;;5 3/4;;92;;in-8°;;;;;2,50;;;;;;;;;;;;;David;Paris;Paris, cour des Fontaines, n. 7;;;;;;;;;;;;;;;;;;;;;
1828/05/03;18;1828;2587;232;BELLES-LETTRES;Romans et Contes;Français;"Les Fiancés, histoire milanaise du dix-septième siècle. Par Alexandre Manzoni; traduit de l'italien par M. G. Tome V et dernier.";Alexandre Manzoni;Anonyme;;M. G.;;5 3/8;;344;;in-32;;;;;1,50;;;;;;;;;;;;;F. Didot;Paris;Paris, rue de Richelieu, n. 20;Dauthoreau;;;;;;;;;;;;;;;;;;;;
1828/05/03;18;1828;2589;210;BELLES-LETTRES;Introduction et Langues;Français;Grammaire française de Lucet Lamaillardière, abrégée de l'auteur.;Lucet Lamaillardière;;;;;10;;240;;in-12;;;;;1,50;;;;;;;;;;;;;Mame;Tours;Paris, rue des Mathurins-Saint-Jacques;Aug. Delalain;;;;;;;;;;;;;;;;;;;;
1828/05/03;18;1828;2597;218;BELLES-LETTRES;Poétique et Poésie;Français;Histoire des bêtes parlantes depuis 89 jusqu'à 124. Par un chien de berger, recueillie par Etienne Gosse. Troisième livraison.;Etienne Gosse;;;;;7 1/4;;116;;in-8°;;une planche (lithographie);1;;3,00;;;;;;;;;;;;;Boucher;Paris;Paris, rue des Filles-Saint-Thomas;Delaforest;;;;;;;;;;;;;;;;;L'ouvrage est en vers, et aura 12 livraisons. Chaque livraison, ornée d'une lithographie, coûte : 3,0. Voyez n. 1398.;;;
1828/05/03;18;1828;2607;228;BELLES-LETTRES;Romans et Contes;Français;Lettres persanes. Tome I.;;Anonyme;;;;4;;256;;in-32;;;;;1,25;;;;;;;;;;;;;F. Didot;Paris;Paris, rue de Richelieu, n. 20;Dauthoreau;;;;;;;;;;;;;;;;;LXXVIe livraison de la Collection des meilleurs romans français et étrangers en 100 volumes.;;;
1828/05/03;18;1828;2611;237;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;"Manuel du marié, ou Guide à la mairie, à l'église, au festin, au bal, etc., etc.; précédé d'une histoire du mariage chez les peuples anciens et modernes. Publié par Alexandre Martin.";Alexandre Martin;;;;;3 1/6;;114;;in-18;;des planches;;;2,00;;;;;;;;;;;;;Fain;Paris;Paris, rue des Maçons-Sorbonne, n. 11;Audot;;;;;;;;;;;;;;;;;Prix 2,0;;;
1828/05/03;18;1828;2613;221;BELLES-LETTRES;Poétique et Poésie;Français;Les marionnettes.;;Anonyme;;;;0 1/9;;4;;in-18;;;;;;;;;;;;;;;;;;Stahl;Paris;;;;;;;;;;;;;;;;;;;Couplets.;;;
1828/05/03;18;1828;2623;211;BELLES-LETTRES;Introduction et Langues;Français;Ne disons plus pain de gruau!;;Anonyme;;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Casimir;Paris;;;;;;;;;;;;;;;;;;;Ne se vend pas. L'auteur établit qu'il faut dire : Pain de griots.;;;
1828/05/03;18;1828;2624;221;BELLES-LETTRES;Poétique et Poésie;Français;Nos adieux à M. le duc de Mortemart, notre capitaine colonel.;A. Jacquemmart;;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;J. Didot l'aîné;Paris;;;;;;;;;;;;;;;;;;;Couplets signés : A. Jacquemmart.;;;
1828/05/03;18;1828;2633;209;BELLES-LETTRES;Introduction et Langues;Français;Nouvelle grammaire latine.;M. Paquis;;;;;7 1/2;;180;;in-12;;;;;;;;;;;;;;;;;;Marchand-Dubreuil;Paris;Paris, rue des Fossés-Saint-Victor, n. 15;chez l'auteur;Paris;Hachette;;;;;;;;;;;;;;;;;;
1828/05/03;18;1828;2635;219;BELLES-LETTRES;Poétique et Poésie;Français;Odes d'un jeune grec, suivies de six chants de guerre, écrits en vers grecs par le même auteur, et traduits en prose française.;;Anonyme;;;;4 8/9;;176;;in-18;;;;;4,0;;;;;;;;;;;;;Didot l'aîné;Paris;Paris;Emler;;;;;;;;;;;;;;;;;;"J'ai hésité à mettre ""un jeune Grec"" en auteur, mais c'est sans doute un personnage (JBM).";;
1828/05/03;18;1828;2637;238;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Fléchier, avec une notice ou discours préliminaire sur la vie et les ouvrages de ce célèbre orateur. Par A. V. Fabre, de Narbonne, professeur à l'institution Sainte-Barbe. Tome I. (Oraisons funèbres);Fléchier;;"Enseignement;Contexte géographique";;A. V. Fabre, de Narbonne, professeur à l'institution Sainte-Barbe;28 1/2;;456;;in-8°;;un portrait;1;;5,00;;;;;;;;;;;;;Casimir;Paris;Paris, rue de Sorbonne, n. 12;Boiste fils aîné;Paris;Berquet;Paris;Dufour;;;;;;;;;;;;;L'édition a été annoncée en dix volumes. La Notice a 180 pages.;;;
1828/05/03;18;1828;2637;238;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Fléchier, avec une notice ou discours préliminaire sur la vie et les ouvrages de ce célèbre orateur. Par A. V. Fabre, de Narbonne, professeur à l'institution Sainte-Barbe. Tome X. (Lettres et pièces diverses);Fléchier;;;;;31 1/4;;500;;in-8°;;;;;5,00;;;;;;;;;;;;;Casimir;Paris;Paris, rue de Sorbonne, n. 12;Boiste fils aîné;Paris;Berquet;Paris;Dufour;;;;;;;;;;;;;L'édition a été annoncée en dix volumes. La Notice a 180 pages.;;;
1828/05/03;18;1828;2638;238;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Voltaire, avec des remarques et des notes historiques, scientifiques et littéraires. Par MM. Auguis, Clogenson, Daunou, Louis Dubois, Etienne, Charles Nodier, etc. (Tome XVII. Poésies, tome II);Voltaire;Pseudonyme;;;;25 1/2;;408;;in-8°;;;;;;;;;;;;;;;;;;Didot jeune;Paris;Paris;Delangle;;;;;;;;;;;;;;;;;XLVIIe et XLVIIIe livraisons de l'édition annoncée en 75 volumes. Les noms de MM. Arago, François de Neufchâteau, et V. Leclerc étaient sur les frontispices des premiers volumes.;;;
1828/05/03;18;1828;2638;238;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Voltaire, avec des remarques et des notes historiques, scientifiques et littéraires. Par MM. Auguis, Clogenson, Daunou, Louis Dubois, Etienne, Charles Nodier, etc. (Tome XXI. Essai sur les mœurs, tome III);Voltaire;Pseudonyme;;;;28 1/4;;452;;in-8°;;;;;;;;;;;;;;;;;;Didot jeune;Paris;Paris;Delangle;;;;;;;;;;;;;;;;;XLVIIe et XLVIIIe livraisons de l'édition annoncée en 75 volumes. Les noms de MM. Arago, François de Neufchâteau, et V. Leclerc étaient sur les frontispices des premiers volumes.;;;
