Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue;n° de notice
1833/10/12;41;1833;5448;211;BELLES-LETTRES;Poétique et Poésie;Français;Epître à M. Benazet, lieutenant-colonel de la 2e légion de la banlieue.;Blaquière, électeur des Termes;;"Politique;Contexte géographique";;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Dupont;Paris;;;;;;;;;;;;;;;;;;;Signé Blaquière, électeur des Termes : voyez n. 5294.;;;
1833/10/12;41;1833;5454;203;BELLES-LETTRES;Introduction et Langues;Français;"Grammaire arabe vulgaire; pour les dialectes d'Orient et de Barbarie.";A. P. Caussin de Perceval;;;;;12 1/2;;200;;in-8°;;;;;13,0;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, rue de Richelieu, n. 47 bis;Dondey-Dupré;;;;;;;;;;;;;;;;;;;;
1833/10/12;41;1833;5455;204;BELLES-LETTRES;Introduction et Langues;Français;Grammaire française-celtique, ou française-bretonne, contenant tout ce qui est nécessaire pour apprendre, par les règles, la langue celtique ou bretonne. Nouvelle édition.;P. F. Grégoire de Rostrenen;;;;;8;;192;;in-12;;;;;;;;;;;;;;;;;;Benjamin Jollivet;Guingamp;;;;;;;;;;;;;;;;;;;;;;
1833/10/12;41;1833;5463;227;BELLES-LETTRES;Romans et Contes;Français;Jonathan Wild le Grand. Histoire anglaise.;Fielding;;;;;9;;324;;in-18;;;;;0,65;;;;;;;;;;;;;Moquet;Paris;Paris, rue St-Jacques, n. 131;Hiard;;;;;;;;;;;;;;;;;225e livraison de la Bibliothèque des Amis des lettres.;;;
1833/10/12;41;1833;5468;203;BELLES-LETTRES;Introduction et Langues;Français;"Lycée, ou Cours de littérature ancienne et moderne. Par J. F. Laharpe; avec une préface et une dissertation sur sa vie et ses ouvrages, et des notes puisées dans les meilleurs critiques. Tome VI.";J. F. Laharpe;;;;;51 3/8;;822;2;in-8°;;;;;;;;;;;;;;;;;;Rignoux;Paris;Paris, rue des Beaux-Arts, n. 14;Bazouche-Pigoreau;;;;;;;;;;;;;;;;;Formant les livraisons 3-4. Le Journal des Débats du 7 octobre annonce que l'édition aura 9 volumes en 18 livraisons de 24 feuilles à 1 fr. 50 c. chaque livraison.;;;
1833/10/12;41;1833;5470;231;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Manuel des classes laborieuses.;Max de l'Estoille;;;;;5;;180;;in-18;;;;;;;;;;;;;;;;;;Desrosiers;Moulins;Moulins;Desrosiers;Paris;Dentu;Paris;Chamerot;Paris;Hivert;;;;;;;;;;;;;;
1833/10/12;41;1833;5472;221;BELLES-LETTRES;Théâtre;Français;La Marâtre. Comédie-féerie en un acte.;;Anonyme;;;;1;;24;;in-12;;;;;;;;;;;;;;;;;;Pihan Delaforest;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;;
1833/10/12;41;1833;5476;225;BELLES-LETTRES;Romans et Contes;Français;Mémoires d'un hussard de Chartres.;F. Boulnois;;;;;22;;352;;in-8°;;;;;7,50;;;;;;;;;;;;;Chaignet;Rambouillet;Paris, rue Pavée-St-André, n. 13;Pesron et Raynal;;;;;;;;;;;;;;;;;;;;
1833/10/12;41;1833;5479;221;BELLES-LETTRES;Théâtre;Français;Le miroir magique. Comédie-féerie en trois actes.;;Anonyme;;;;1 1/2;;36;;in-12;;;;;;;;;;;;;;;;;;Pihan Delaforest;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;;
1833/10/12;41;1833;5484;204;BELLES-LETTRES;Introduction et Langues;Français;Nouvel abrégé de grammaire française, pour servir d'introduction à l'étude de la langue latine et de la langue grecque, et principalement à l'usage des étrangers.;B. Darragon;;;;;7 1/2;;120;;in-8°;;;;;;;;;;;;;;;;;;Goetschy;Paris;Paris, rue Basse-du-Rempart, n. 56;chez l'auteur;Paris, rue Pierre-Sarrazin, n. 12;Hachette;;;;;;;;;;;;;;;;;;
1833/10/12;41;1833;5488;232;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de M. le vicomte de Châteaubriand, membre de l'académie française. Tome XXII. Polémique.;M. le vicomte de Châteaubriand, membre de l'académie française;;"Noblesse;Contexte géographique;Sociétés savantes";;;30 1/2;;488;;in-8°;;;;;3,50;;;;;;;;;;;;;Rignoux;Paris;Paris;Pourrat frères;Paris;Furne;;;;;;;;;;;;;;;Prix de chaque volume : 3-50. Au dos de la couverture on lit : 2e édition, 10e livraison.;;;
1833/10/12;41;1833;5489;212;BELLES-LETTRES;Poétique et Poésie;Français;Œuvres complètes de P. J. de Béranger. Édition unique, revue par l'auteur. Première livraison.;P. J. de Béranger;;;;;2 1/4;;36;;in-8°;;2 planches;2;;0,50;;2 planches;2;papier vélin;1;;;;;;;;Didot aîné;Paris;Paris, rue des Filles-St-Thomas, n. 1;Perrotin;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0-50. Papier vélin : 1-0. L'édition aura 4 volumes in-8°, et paraîtra en 52 livraisons, chacune de 32 pages in-8° et de 2 gravures. Il paraîtra une livraison tous les jeudis, à partir du 3 octobre.;;;
1833/10/12;41;1833;5489;212;BELLES-LETTRES;Poétique et Poésie;Français;Œuvres complètes de P. J. de Béranger. Édition unique, revue par l'auteur. Deuxième livraison.;P. J. de Béranger;;;;;2;;32;;in-8°;;2 planches;2;;0,50;;2 planches;2;papier vélin;1;;;;;;;;Didot aîné;Paris;Paris, rue des Filles-St-Thomas, n. 1;Perrotin;;;;;;;;;;;;;;;;;Prix de chaque livraison : 0-50. Papier vélin : 1-0. L'édition aura 4 volumes in-8°, et paraîtra en 52 livraisons, chacune de 32 pages in-8° et de 2 gravures. Il paraîtra une livraison tous les jeudis, à partir du 3 octobre.;;;
1833/10/12;41;1833;5490;232;BELLES-LETTRES;Polygraphes;Français;Œuvres complètes de Voltaire. (Tome LXIX.) Correspondance générale, tome V.;Voltaire;Pseudonyme;;;;14;;504;;in-18;;;;;;;;;;;;;;;;;;Dard;Nanci;Paris, quai des Augustins, n. 25;Verdière;;;;;;;;;;;;;;;;;(1832.);;;
1833/10/12;41;1833;5492;207;BELLES-LETTRES;Rhétorique et Eloquence;Français;"Œuvres de Saint-Just, représentant du peuple à la Convention nationale ; précédées d'une Notice historique sur sa vie et ornées de son portrait. (Pages 113-144.)";Saint-Just, représentant du peuple à la Convention nationale;;Politique;;;2;;32;;in-8°;;;;;0,10;;;;;;;;;;;;;Mie;Paris;Paris, rue de Grenelle-Saint-Honoré, n. 65;Prevost;Paris, rue Saint-Jacques, n. 234;A. Havard;Paris, rue Verdelet;Rouanet;;;;;;;;;;;;;Formeront un volume in-8° de 15 à 20 feuilles. On promet, toutes les semaines, une ou deux livraisons de 16 à 24 pages. Prix de chaque : 0-10. Voyez n. 4424, etc.;;;
1833/10/12;41;1833;5493;221;BELLES-LETTRES;Théâtre;Français;Oscalos. Pièce féerie en cinq tableaux.;;Anonyme;;;;1;;24;;in-12;;;;;;;;;;;;;;;;;;Pihan Delaforest;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;;
1833/10/12;41;1833;5498;218;BELLES-LETTRES;Théâtre;Français;"Le proscrit, ou le Tribunal invisible. Drame lyrique en trois actes, paroles de MM. Carmouche et Saintine, musique de M. Ad. Adam ; représenté sur le théâtre royal de l'Opéra-Comique le 18 septembre 1833.";"M. Carmouche;M. Saintine";Collectif;;;M. Ad. Adam;4 1/2;;72;;in-8°;;;;;2,50;;;;;;;;;;;;;Duverger;Paris;Paris, boulevart Saint-Martin, n. 12;Quoy;;;;;;;;;;;;;;;;;;;;
1833/10/12;41;1833;5501;209;BELLES-LETTRES;Poétique et Poésie;Français;Recueil de poésies diverses, de La Fontaine, Piron, Voltaire, Grécourt, etc., etc.;"La Fontaine;Piron;Voltaire;Grécourt;etc.";"Compilation;Pseudonyme";;;;3 1/4;;208;;in-32;;;;;;;;;;;;;;;;;;Marlin;Versailles;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;;;
